,QA,Original,Predicted
1171,what films did [Taika Waititi] direct,directed_by_inv,directed_by_inv
1172,what movies did [Philip Haas] direct,directed_by_inv,directed_by_inv
1173,what movies did [Danny Huston] direct,directed_by_inv,directed_by_inv
1174,what was [Gerald Potterton] the director of,directed_by_inv,directed_by_inv
1175,what was [John Gulager] the director of,directed_by_inv,directed_by_inv
1176,what films did [H. Tjut Djalil] direct,directed_by_inv,directed_by_inv
1177,[Drew Tobia] directed which films,directed_by_inv,directed_by_inv
1178,what was [John Lemont] the director of,directed_by_inv,directed_by_inv
1179,what is a film directed by [Assaf Bernstein],directed_by_inv,directed_by_inv
1180,[Kevin Altieri] directed which films,directed_by_inv,directed_by_inv
1181,what did [Andrew Currie] direct,directed_by_inv,directed_by_inv
1182,can you name a film directed by [Dagur Kári],directed_by_inv,directed_by_inv
1183,what movies did [Michelangelo Antonioni] direct,directed_by_inv,directed_by_inv
1184,[Leigh Jason] directed which films,directed_by_inv,directed_by_inv
1185,[Andrew Erwin] was the director on which movies,directed_by_inv,directed_by_inv
1186,[H. Bruce Humberstone] was the director of which movies,directed_by_inv,directed_by_inv
1187,[Michel Deville] directed which movies,directed_by_inv,directed_by_inv
1188,what films did [Juan Pablo Rebella] direct,directed_by_inv,directed_by_inv
1189,what movies did [Keisuke Kinoshita] direct,directed_by_inv,directed_by_inv
1190,which movie was [Ari Taub] the director for,directed_by_inv,directed_by_inv
1191,can you name a film directed by [Sean Baker],directed_by_inv,directed_by_inv
1192,[William H. Macy] was the director of which films,directed_by_inv,directed_by_inv
1193,which movie was [Maggie Carey] the director for,directed_by_inv,directed_by_inv
1194,which films did [Adam Fields] direct,directed_by_inv,directed_by_inv
1195,which movie was [Jesse V. Johnson] the director for,directed_by_inv,directed_by_inv
1196,can you name a film directed by [John Huddles],directed_by_inv,directed_by_inv
1197,[Kate Davis] was the director on which movies,directed_by_inv,directed_by_inv
1198,can you name a film directed by [Monty Banks],directed_by_inv,directed_by_inv
1199,[Jay Anania] directed which movies,directed_by_inv,directed_by_inv
1200,which movie was [Luis Buñuel] the director for,directed_by_inv,directed_by_inv
1201,can you name a film directed by [Eric Valette],directed_by_inv,directed_by_inv
1202,[Mathieu Amalric] directed which films,directed_by_inv,directed_by_inv
1203,can you name a film directed by [Christopher MacBride],directed_by_inv,directed_by_inv
1204,which movies did [Christopher Scott Cherot] direct,directed_by_inv,directed_by_inv
1205,can you name a film directed by [Dick Powell],directed_by_inv,directed_by_inv
1206,[Lake Bell] was the director of which movies,directed_by_inv,directed_by_inv
1207,which films did [Zev Berman] direct,directed_by_inv,directed_by_inv
1208,[Howard Deutch] was the director on which movies,directed_by_inv,directed_by_inv
1209,which films did [Robert Greenwald] direct,directed_by_inv,directed_by_inv
1210,which movies did [David Mamet] direct,directed_by_inv,directed_by_inv
1211,[Jessica Hausner] was the director of which films,directed_by_inv,directed_by_inv
1212,which films did [Evan Glodell] direct,directed_by_inv,directed_by_inv
1213,[Eric Heisserer] directed which films,directed_by_inv,directed_by_inv
1214,what was [Yael Hersonski] the director of,directed_by_inv,directed_by_inv
1215,which movies did [Paul Hoen] direct,directed_by_inv,directed_by_inv
1216,what is a film directed by [Ava DuVernay],directed_by_inv,directed_by_inv
1217,what was [Wesley Ruggles] the director of,directed_by_inv,directed_by_inv
1218,[L.Q. Jones] was the director of which films,directed_by_inv,directed_by_inv
1219,which movies did [Greg Mottola] direct,directed_by_inv,directed_by_inv
1220,which films did [Lewis Seiler] direct,directed_by_inv,directed_by_inv
1221,what did [Jules Bass] direct,directed_by_inv,directed_by_inv
1222,can you name a film directed by [Peter Billingsley],directed_by_inv,directed_by_inv
1223,which films did [Bo Widerberg] direct,directed_by_inv,directed_by_inv
1224,what did [Cary Fukunaga] direct,directed_by_inv,directed_by_inv
1225,[Luis García Berlanga] was the director on which movies,directed_by_inv,directed_by_inv
1226,[Michael Rymer] was the director of which movies,directed_by_inv,directed_by_inv
1227,what did [Turner Clay] direct,directed_by_inv,directed_by_inv
1228,[Martin Zandvliet] directed which movies,directed_by_inv,directed_by_inv
1229,which movie was [Mark Rosman] the director for,directed_by_inv,directed_by_inv
1230,what movies did [Wesley Strick] direct,directed_by_inv,directed_by_inv
1231,what did [Charles Kaufman] direct,directed_by_inv,directed_by_inv
1232,[Joshua Michael Stern] was the director of which movies,directed_by_inv,directed_by_inv
1233,what did [Gilles Bourdos] direct,directed_by_inv,directed_by_inv
1234,[Ben Ramsey] was the director on which movies,directed_by_inv,directed_by_inv
1235,[Salim Akil] was the director on which movies,directed_by_inv,directed_by_inv
1236,can you name a film directed by [Joan Micklin Silver],directed_by_inv,directed_by_inv
1237,what did [Férid Boughedir] direct,directed_by_inv,directed_by_inv
1238,[Nanette Burstein] was the director of which movies,directed_by_inv,directed_by_inv
1239,which films did [Kazui Nihonmatsu] direct,directed_by_inv,directed_by_inv
1240,which movie was [Paul Brickman] the director for,directed_by_inv,directed_by_inv
1241,which movies did [Rithy Panh] direct,directed_by_inv,directed_by_inv
1242,[Sam Kadi] directed which movies,directed_by_inv,directed_by_inv
1243,which movies did [Jim Abrahams] direct,directed_by_inv,directed_by_inv
1244,what did [Carlos Diegues] direct,directed_by_inv,directed_by_inv
1245,what was [Nancy Meckler] the director of,directed_by_inv,directed_by_inv
1246,what was [Gaspar Noé] the director of,directed_by_inv,directed_by_inv
1247,which films did [Tom DiCillo] direct,directed_by_inv,directed_by_inv
1248,which movie was [Tom Brady] the director for,directed_by_inv,directed_by_inv
1249,which movie was [Lance Comfort] the director for,directed_by_inv,directed_by_inv
1250,[David Foenkinos] was the director on which movies,directed_by_inv,directed_by_inv
1251,which movies did [Kevin Bacon] direct,directed_by_inv,directed_by_inv
1252,which movie was [Cameron Cairnes] the director for,directed_by_inv,directed_by_inv
1253,can you name a film directed by [Charles Haid],directed_by_inv,directed_by_inv
1254,which films did [Todd Verow] direct,directed_by_inv,directed_by_inv
1255,what was [Harry Baweja] the director of,directed_by_inv,directed_by_inv
1256,what is a film directed by [Antonio Campos],directed_by_inv,directed_by_inv
1257,what did [Fred Cavayé] direct,directed_by_inv,directed_by_inv
1258,what did [Thomas N'Gijol] direct,directed_by_inv,directed_by_inv
1259,[Sandy Tung] directed which movies,directed_by_inv,directed_by_inv
1260,[Wes Anderson] was the director on which movies,directed_by_inv,directed_by_inv
1261,which films did [Gustavo Loza] direct,directed_by_inv,directed_by_inv
1262,what is a film directed by [João César Monteiro],directed_by_inv,directed_by_inv
1263,[Tom Gustafson] directed which films,directed_by_inv,directed_by_inv
1264,what is a film directed by [Carlos Marcovich],directed_by_inv,directed_by_inv
1265,[Yash Chopra] was the director of which films,directed_by_inv,directed_by_inv
1266,[Patrick Creadon] was the director on which movies,directed_by_inv,directed_by_inv
1267,[Henry Selick] was the director of which movies,directed_by_inv,directed_by_inv
1268,[Baltasar Kormákur] was the director on which movies,directed_by_inv,directed_by_inv
1269,[Jackie Oudney] directed which movies,directed_by_inv,directed_by_inv
1270,which films did [David Koepp] direct,directed_by_inv,directed_by_inv
1271,[Robert Kenner] directed which movies,directed_by_inv,directed_by_inv
1272,which films did [Drew Barrymore] direct,directed_by_inv,directed_by_inv
1273,can you name a film directed by [Marc Abraham],directed_by_inv,directed_by_inv
1274,[Buck Henry] was the director of which films,directed_by_inv,directed_by_inv
1275,[Sharon Maguire] was the director of which films,directed_by_inv,directed_by_inv
1276,[Manmohan Desai] was the director on which movies,directed_by_inv,directed_by_inv
1277,can you name a film directed by [Gary Winick],directed_by_inv,directed_by_inv
1278,which films did [Vladan Nikolic] direct,directed_by_inv,directed_by_inv
1279,what films did [Daisy von Scherler Mayer] direct,directed_by_inv,directed_by_inv
1280,can you name a film directed by [Edward Buzzell],directed_by_inv,directed_by_inv
1281,what is a film directed by [Ruth Orkin],directed_by_inv,directed_by_inv
1282,which movie was [David Schneider] the director for,directed_by_inv,directed_by_inv
1283,what was [Graeme Clifford] the director of,directed_by_inv,directed_by_inv
1284,which films did [James Hanlon] direct,directed_by_inv,directed_by_inv
1285,[Rene Daalder] was the director of which films,directed_by_inv,directed_by_inv
1286,which films did [Lynne Ramsay] direct,directed_by_inv,directed_by_inv
1287,can you name a film directed by [Andrew Jarecki],directed_by_inv,directed_by_inv
1288,[Will Bakke] was the director of which movies,directed_by_inv,directed_by_inv
1289,what movies did [Zalman King] direct,directed_by_inv,directed_by_inv
1290,[Robert F. Hill] was the director on which movies,directed_by_inv,directed_by_inv
1291,can you name a film directed by [Taylor Hackford],directed_by_inv,directed_by_inv
1292,which films did [Mark Peploe] direct,directed_by_inv,directed_by_inv
1293,which movies did [John R. Leonetti] direct,directed_by_inv,directed_by_inv
1294,[Megan Griffiths] directed which movies,directed_by_inv,directed_by_inv
1295,what movies did [Bernt Amadeus Capra] direct,directed_by_inv,directed_by_inv
1296,which movies did [Takashi Yamazaki] direct,directed_by_inv,directed_by_inv
1297,which movie was [Efram Potelle] the director for,directed_by_inv,directed_by_inv
1298,what films did [Tassos Boulmetis] direct,directed_by_inv,directed_by_inv
1299,what was [Henning Carlsen] the director of,directed_by_inv,directed_by_inv
1300,[Alan J. Pakula] was the director on which movies,directed_by_inv,directed_by_inv
1301,what films did [Joe Russo] direct,directed_by_inv,directed_by_inv
1302,[Allison Anders] was the director on which movies,directed_by_inv,directed_by_inv
1303,[Larry Charles] was the director of which films,directed_by_inv,directed_by_inv
1304,what films did [Daniel Zelik Berk] direct,directed_by_inv,directed_by_inv
1305,can you name a film directed by [Bryan Buckley],directed_by_inv,directed_by_inv
1306,[Sherry Hormann] directed which movies,directed_by_inv,directed_by_inv
1307,[Erik Løchen] was the director on which movies,directed_by_inv,directed_by_inv
1308,which films did [Marco Risi] direct,directed_by_inv,directed_by_inv
1309,what was [Seijun Suzuki] the director of,directed_by_inv,directed_by_inv
1310,which films did [Antonia Bird] direct,directed_by_inv,directed_by_inv
1311,[Costa Botes] was the director of which films,directed_by_inv,directed_by_inv
1312,which films did [Abhinay Deo] direct,directed_by_inv,directed_by_inv
1313,[Rob Stefaniuk] directed which films,directed_by_inv,directed_by_inv
1314,what movies did [Stephen Daldry] direct,directed_by_inv,directed_by_inv
1315,what films did [Theodore Reed] direct,directed_by_inv,directed_by_inv
1316,what was [Just Jaeckin] the director of,directed_by_inv,directed_by_inv
1317,[Masaki Kobayashi] directed which movies,directed_by_inv,directed_by_inv
1318,which films did [Felix E. Feist] direct,directed_by_inv,directed_by_inv
1319,which movies did [Marina de Van] direct,directed_by_inv,directed_by_inv
1320,which films did [Philip Rosenthal] direct,directed_by_inv,directed_by_inv
1321,what was [Curtis Harrington] the director of,directed_by_inv,directed_by_inv
1322,[Jody Hill] was the director on which movies,directed_by_inv,directed_by_inv
1323,[Lloyd Bacon] directed which movies,directed_by_inv,directed_by_inv
1324,which films did [Nico Mastorakis] direct,directed_by_inv,directed_by_inv
1325,what did [Alex Proyas] direct,directed_by_inv,directed_by_inv
1326,[Darrell Roodt] was the director on which movies,directed_by_inv,directed_by_inv
1327,[Busby Berkeley] was the director on which movies,directed_by_inv,directed_by_inv
1328,[Noel Tan] was the director of which movies,directed_by_inv,directed_by_inv
1329,what films did [John Hyams] direct,directed_by_inv,directed_by_inv
1330,[Mick Davis] directed which movies,directed_by_inv,directed_by_inv
1331,[Moshé Mizrahi] directed which films,directed_by_inv,directed_by_inv
1332,what movies did [Nima Nourizadeh] direct,directed_by_inv,directed_by_inv
1333,[Julie Dash] directed which movies,directed_by_inv,directed_by_inv
1334,which films did [Juan Carlos Tabío] direct,directed_by_inv,directed_by_inv
1335,[Lee Friedlander] directed which films,directed_by_inv,directed_by_inv
1336,[Steve Purcell] was the director on which movies,directed_by_inv,directed_by_inv
1337,what is a film directed by [Oskar Roehler],directed_by_inv,directed_by_inv
1338,what is a film directed by [Vincente Minnelli],directed_by_inv,directed_by_inv
1339,[Jamie Thraves] directed which movies,directed_by_inv,directed_by_inv
1340,[Hugh Wilson] was the director of which movies,directed_by_inv,directed_by_inv
1341,what movies did [Jim Sonzero] direct,directed_by_inv,directed_by_inv
1342,which films did [Marielle Heller] direct,directed_by_inv,directed_by_inv
1343,what was [Andrew Mollo] the director of,directed_by_inv,directed_by_inv
1344,[James Wong] was the director of which films,directed_by_inv,directed_by_inv
1345,what movies did [Gordon Chan] direct,directed_by_inv,directed_by_inv
1346,what is a film directed by [Jonathan Berman],directed_by_inv,directed_by_inv
1347,[Paul Rachman] directed which movies,directed_by_inv,directed_by_inv
1348,what is a film directed by [Anthony Russo],directed_by_inv,directed_by_inv
1349,[Tom Gries] directed which films,directed_by_inv,directed_by_inv
1350,can you name a film directed by [Emanuele Crialese],directed_by_inv,directed_by_inv
1351,[Baran bo Odar] directed which movies,directed_by_inv,directed_by_inv
1352,which movie was [Tony Randel] the director for,directed_by_inv,directed_by_inv
1353,what did [Michel Gondry] direct,directed_by_inv,directed_by_inv
1354,[Derek Lee] directed which movies,directed_by_inv,directed_by_inv
1355,what was [Thanasis Papathanasiou] the director of,directed_by_inv,directed_by_inv
1356,what is a film directed by [Mark Tonderai],directed_by_inv,directed_by_inv
1357,[Frank Lloyd] was the director of which movies,directed_by_inv,directed_by_inv
1358,[Ashutosh Gowariker] directed which films,directed_by_inv,directed_by_inv
1359,[Eugene Corr] was the director of which films,directed_by_inv,directed_by_inv
1360,[Indra Kumar] directed which movies,directed_by_inv,directed_by_inv
1361,which movies did [Simon West] direct,directed_by_inv,directed_by_inv
1362,[Tim Whelan] directed which films,directed_by_inv,directed_by_inv
1363,what did [George Mendeluk] direct,directed_by_inv,directed_by_inv
1364,[Robert Krause] was the director of which films,directed_by_inv,directed_by_inv
1365,can you name a film directed by [Ryszard Bugajski],directed_by_inv,directed_by_inv
1366,what films did [Parkpoom Wongpoom] direct,directed_by_inv,directed_by_inv
1367,[Jörg Buttgereit] was the director of which movies,directed_by_inv,directed_by_inv
1368,[Simon Kaijser] was the director of which films,directed_by_inv,directed_by_inv
1369,[Gabriela Cowperthwaite] was the director on which movies,directed_by_inv,directed_by_inv
1370,which films did [Troy Miller] direct,directed_by_inv,directed_by_inv
1371,[Michael Mayer] directed which movies,directed_by_inv,directed_by_inv
1372,what did [Toshio Masuda] direct,directed_by_inv,directed_by_inv
1373,what was [Rodrigo Cortés] the director of,directed_by_inv,directed_by_inv
1374,what is a film directed by [Keenen Ivory Wayans],directed_by_inv,directed_by_inv
1375,what is a film directed by [Joel Hopkins],directed_by_inv,directed_by_inv
1376,which films did [Kat Coiro] direct,directed_by_inv,directed_by_inv
1377,which movie was [Helen Hunt] the director for,directed_by_inv,directed_by_inv
1378,what films did [George Miller] direct,directed_by_inv,directed_by_inv
1379,which films did [Yoshikazu Yasuhiko] direct,directed_by_inv,directed_by_inv
1380,what did [Douglas Camfield] direct,directed_by_inv,directed_by_inv
1381,[Andrew Bergman] was the director of which movies,directed_by_inv,directed_by_inv
1382,[Ariel Schulman] was the director of which movies,directed_by_inv,directed_by_inv
1383,what movies did [Alex van Warmerdam] direct,directed_by_inv,directed_by_inv
1384,[Gordon Douglas] was the director of which movies,directed_by_inv,directed_by_inv
1385,which films did [Scott Coffey] direct,directed_by_inv,directed_by_inv
1386,what is a film directed by [David Hillenbrand],directed_by_inv,directed_by_inv
1387,what films did [Ben Wheatley] direct,directed_by_inv,directed_by_inv
1388,[Beth Schacter] directed which films,directed_by_inv,directed_by_inv
1389,can you name a film directed by [William Shatner],directed_by_inv,directed_by_inv
1390,[Jack Nicholson] directed which films,directed_by_inv,directed_by_inv
1391,[Roger Kay] was the director of which movies,directed_by_inv,directed_by_inv
1392,what did [William Witney] direct,directed_by_inv,directed_by_inv
1393,what did [Evan Dunsky] direct,directed_by_inv,directed_by_inv
1394,[Mehdi Ben Attia] directed which films,directed_by_inv,directed_by_inv
1395,[Michael Rosenbaum] was the director of which movies,directed_by_inv,directed_by_inv
1396,what was [Heywood Gould] the director of,directed_by_inv,directed_by_inv
1397,what did [Victor Heerman] direct,directed_by_inv,directed_by_inv
1398,what did [Kurt Voss] direct,directed_by_inv,directed_by_inv
1399,what is a film directed by [Matthew Barney],directed_by_inv,directed_by_inv
1400,which films did [Josh Radnor] direct,directed_by_inv,directed_by_inv
1401,which films did [Jacques Feyder] direct,directed_by_inv,directed_by_inv
1402,can you name a film directed by [Don Medford],directed_by_inv,directed_by_inv
1403,what did [Maurice Joyce] direct,directed_by_inv,directed_by_inv
1404,can you name a film directed by [Reginald Beck],directed_by_inv,directed_by_inv
1405,[Pete Docter] was the director on which movies,directed_by_inv,directed_by_inv
1406,which movies did [Colin Brady] direct,directed_by_inv,directed_by_inv
1407,which films did [Eduardo Sánchez] direct,directed_by_inv,directed_by_inv
1408,what did [Russell Crowe] direct,directed_by_inv,directed_by_inv
1409,[Joseph L. Mankiewicz] directed which movies,directed_by_inv,directed_by_inv
1410,which films did [Stuart Millar] direct,directed_by_inv,directed_by_inv
1411,what movies did [Tony Martin] direct,directed_by_inv,directed_by_inv
1412,what did [Bruce Malmuth] direct,directed_by_inv,directed_by_inv
1413,[Miguel Gomes] was the director of which movies,directed_by_inv,directed_by_inv
1414,which films did [Charles Martin] direct,directed_by_inv,directed_by_inv
1415,what is a film directed by [Vladimir Grammatikov],directed_by_inv,directed_by_inv
1416,what is a film directed by [Stacy Title],directed_by_inv,directed_by_inv
1417,[Jeffrey Friedman] was the director on which movies,directed_by_inv,directed_by_inv
1418,which movies did [Hideyuki Hirayama] direct,directed_by_inv,directed_by_inv
1419,what is a film directed by [Ana Kokkinos],directed_by_inv,directed_by_inv
1420,[Josiane Balasko] was the director on which movies,directed_by_inv,directed_by_inv
1421,what is a film directed by [Jason Buxton],directed_by_inv,directed_by_inv
1422,which movies did [Vsevolod Pudovkin] direct,directed_by_inv,directed_by_inv
1423,what is a film directed by [Hunter Weeks],directed_by_inv,directed_by_inv
1424,what was [Ron Mann] the director of,directed_by_inv,directed_by_inv
1425,[Damon Thomas] directed which films,directed_by_inv,directed_by_inv
1426,[Jane Anderson] was the director of which films,directed_by_inv,directed_by_inv
1427,which films did [James K. Shea] direct,directed_by_inv,directed_by_inv
1428,[Ross McElwee] directed which movies,directed_by_inv,directed_by_inv
1429,what movies did [Matty Rich] direct,directed_by_inv,directed_by_inv
1430,[Ronald Bronstein] was the director of which films,directed_by_inv,directed_by_inv
1431,which films did [Leonid Trauberg] direct,directed_by_inv,directed_by_inv
1432,who acted in [First Snow],starred_actors,starred_actors
1433,who acted in the movie [Singin' in the Rain],starred_actors,starred_actors
1434,who acted in the movie [Time Without Pity],starred_actors,starred_actors
1435,who are the actors in [War Horse],starred_actors,starred_actors
1436,the movie [Puppet Master vs Demonic Toys] starred who,starred_actors,starred_actors
1437,who stars in [The Fourth Kind],starred_actors,starred_actors
1438,who acted in the movie [Planet of the Apes],starred_actors,starred_actors
1439,the movie [School for Scoundrels] starred who,starred_actors,starred_actors
1440,who starred in [Up in Arms],starred_actors,starred_actors
1441,the film [Pennies from Heaven] starred which actors,starred_actors,starred_actors
1442,who stars in [Ransom],starred_actors,starred_actors
1443,who acted in the movie [The 39 Steps],starred_actors,starred_actors
1444,who acted in the movie [Mood Indigo],starred_actors,starred_actors
1445,who stars in [The Most Dangerous Game],starred_actors,starred_actors
1446,who acted in [Aaron Loves Angela],starred_actors,starred_actors
1447,the film [The Double Hour] starred which actors,starred_actors,starred_actors
1448,the film [The Feminine Touch] starred which actors,starred_actors,starred_actors
1449,who acted in [Jack's Back],starred_actors,starred_actors
1450,the movie [You're a Big Boy Now] starred who,starred_actors,starred_actors
1451,who acted in the movie [Purely Belter],starred_actors,starred_actors
1452,who starred in [Max Dugan Returns],starred_actors,starred_actors
1453,who stars in [Blue Skies],starred_actors,starred_actors
1454,who acted in [Crimes of the Future],starred_actors,starred_actors
1455,who starred in [Black Hawk Down],starred_actors,starred_actors
1456,the film [Blood on the Moon] starred which actors,starred_actors,starred_actors
1457,who acted in [Contact],starred_actors,starred_actors
1458,the movie [Kiss and Tell] starred who,starred_actors,starred_actors
1459,who acted in [Jiminy Glick in Lalawood],starred_actors,starred_actors
1460,who stars in [Demolition Man],starred_actors,starred_actors
1461,who are the actors in [Guilty],starred_actors,starred_actors
1462,who stars in [Still of the Night],starred_actors,starred_actors
1463,who are the actors in [The Death of the Incredible Hulk],starred_actors,starred_actors
1464,the movie [Dark Mirror] starred who,starred_actors,starred_actors
1465,the film [The Tomb of Ligeia] starred which actors,starred_actors,starred_actors
1466,who stars in [Magic in the Water],starred_actors,starred_actors
1467,who are the actors in [Mr. Smith Goes to Washington],starred_actors,starred_actors
1468,who stars in [Kiss of Death],starred_actors,starred_actors
1469,the film [The Trigger Effect] starred which actors,starred_actors,starred_actors
1470,who acted in [Trapped Ashes],starred_actors,starred_actors
1471,who acted in the movie [Trippin'],starred_actors,starred_actors
1472,who acted in [Not of This Earth],starred_actors,starred_actors
1473,who stars in [The Golden Compass],starred_actors,starred_actors
1474,the movie [Victim] starred who,starred_actors,starred_actors
1475,who are the actors in [Lapland Odyssey],starred_actors,starred_actors
1476,the movie [Switchback] starred who,starred_actors,starred_actors
1477,the film [Addams Family Values] starred which actors,starred_actors,starred_actors
1478,who starred in [Midnight],starred_actors,starred_actors
1479,who stars in [The Rescuers Down Under],starred_actors,starred_actors
1480,who stars in [Lightspeed],starred_actors,starred_actors
1481,who starred in [Yanks],starred_actors,starred_actors
1482,who stars in [The Day of the Locust],starred_actors,starred_actors
1483,who acted in [Christmas in Connecticut],starred_actors,starred_actors
1484,who stars in [What Lies Beneath],starred_actors,starred_actors
1485,the movie [RoboCop] starred who,starred_actors,starred_actors
1486,who stars in [Speaking of the Devil],starred_actors,starred_actors
1487,"who stars in [Girl, Interrupted]",starred_actors,starred_actors
1488,who starred in [Arsenic and Old Lace],starred_actors,starred_actors
1489,the film [The Devil and Miss Jones] starred which actors,starred_actors,starred_actors
1490,who starred in [Road to Rio],starred_actors,starred_actors
1491,who acted in the movie [Lucky 7],starred_actors,starred_actors
1492,who stars in [Born to Be Bad],starred_actors,starred_actors
1493,who acted in [Ride in the Whirlwind],starred_actors,starred_actors
1494,the film [The Chapman Report] starred which actors,starred_actors,starred_actors
1495,the film [Broken Embraces] starred which actors,starred_actors,starred_actors
1496,who acted in the movie [End of the Game],starred_actors,starred_actors
1497,who acted in [The Loved One],starred_actors,starred_actors
1498,who are the actors in [Generation Um...],starred_actors,starred_actors
1499,who are the actors in [Kiki's Delivery Service],starred_actors,starred_actors
1500,who stars in [Sex Tape],starred_actors,starred_actors
1501,the movie [Appointment with Danger] starred who,starred_actors,starred_actors
1502,the film [King Leopold's Ghost] starred which actors,starred_actors,starred_actors
1503,who acted in [A Soldier's Daughter Never Cries],starred_actors,starred_actors
1504,the film [Rumble in the Bronx] starred which actors,starred_actors,starred_actors
1505,the film [Beyond the Poseidon Adventure] starred which actors,starred_actors,starred_actors
1506,the film [Smashing Time] starred which actors,starred_actors,starred_actors
1507,the movie [Escape Me Never] starred who,starred_actors,starred_actors
1508,who stars in [Set Me Free],starred_actors,starred_actors
1509,who starred in [Logan's Run],starred_actors,starred_actors
1510,who acted in the movie [Places in the Heart],starred_actors,starred_actors
1511,the movie [Continental Divide] starred who,starred_actors,starred_actors
1512,who starred in [Beyond the Clouds],starred_actors,starred_actors
1513,who acted in the movie [30 Minutes or Less],starred_actors,starred_actors
1514,the movie [The Wave] starred who,starred_actors,starred_actors
1515,who acted in the movie [Dogfight],starred_actors,starred_actors
1516,who acted in the movie [Guilty Hands],starred_actors,starred_actors
1517,who starred in [The Razor's Edge],starred_actors,starred_actors
1518,who starred in [Surviving Picasso],starred_actors,starred_actors
1519,who starred in [Blonde Ambition],starred_actors,starred_actors
1520,the movie [Bathing Beauty] starred who,starred_actors,starred_actors
1521,who acted in the movie [Prince of Central Park],starred_actors,starred_actors
1522,who starred in [Recollections of the Yellow House],starred_actors,starred_actors
1523,who stars in [Alex in Wonderland],starred_actors,starred_actors
1524,who acted in the movie [Devil],starred_actors,starred_actors
1525,the movie [The Fiendish Plot of Dr. Fu Manchu] starred who,starred_actors,starred_actors
1526,the movie [Baby Geniuses] starred who,starred_actors,starred_actors
1527,who acted in the movie [Goya's Ghosts],starred_actors,starred_actors
1528,who starred in [The Return of Swamp Thing],starred_actors,starred_actors
1529,who acted in the movie [American Buffalo],starred_actors,starred_actors
1530,who starred in [Flannel Pajamas],starred_actors,starred_actors
1531,who starred in [Zombie Apocalypse],starred_actors,starred_actors
1532,who acted in the movie [Paradise Road],starred_actors,starred_actors
1533,who acted in the movie [Night and the City],starred_actors,starred_actors
1534,who stars in [Easy Money],starred_actors,starred_actors
1535,who stars in [Fahrenheit 9/11],starred_actors,starred_actors
1536,who are the actors in [Already Dead],starred_actors,starred_actors
1537,the movie [Weddings and Babies] starred who,starred_actors,starred_actors
1538,who starred in [Ice Princess],starred_actors,starred_actors
1539,who stars in [City of Joy],starred_actors,starred_actors
1540,who acted in the movie [The Black Swan],starred_actors,starred_actors
1541,"who starred in [Sleep, My Love]",starred_actors,starred_actors
1542,the film [Cool as Ice] starred which actors,starred_actors,starred_actors
1543,who are the actors in [The Blind Side],starred_actors,starred_actors
1544,who acted in [Premium Rush],starred_actors,starred_actors
1545,who are the actors in [Night Shift],starred_actors,starred_actors
1546,the film [Farewell My Concubine] starred which actors,starred_actors,starred_actors
1547,the movie [Nothing Sacred] starred who,starred_actors,starred_actors
1548,who stars in [Sunshine],starred_actors,starred_actors
1549,who starred in [Saw],starred_actors,starred_actors
1550,who acted in the movie [Into the Woods],starred_actors,starred_actors
1551,the film [Ulysses] starred which actors,starred_actors,starred_actors
1552,who starred in [The Dark Knight Rises],starred_actors,starred_actors
1553,who starred in [Soul Surfer],starred_actors,starred_actors
1554,the film [Picnic at Hanging Rock] starred which actors,starred_actors,starred_actors
1555,who starred in [Captain America],starred_actors,starred_actors
1556,who stars in [Daylight Robbery],starred_actors,starred_actors
1557,the film [Esther Kahn] starred which actors,starred_actors,starred_actors
1558,the movie [Aerial Gunner] starred who,starred_actors,starred_actors
1559,the film [Tokyo Zombie] starred which actors,starred_actors,starred_actors
1560,who acted in [Blackjack],starred_actors,starred_actors
1561,who starred in [Naked Weapon],starred_actors,starred_actors
1562,the film [Beginning of the End] starred which actors,starred_actors,starred_actors
1563,who acted in [The Shaggy Dog],starred_actors,starred_actors
1564,who stars in [The Good Life],starred_actors,starred_actors
1565,the film [The Big Heat] starred which actors,starred_actors,starred_actors
1566,who acted in [Freaky Friday],starred_actors,starred_actors
1567,who acted in [Merrill's Marauders],starred_actors,starred_actors
1568,the movie [Craig's Wife] starred who,starred_actors,starred_actors
1569,who starred in [CJ7],starred_actors,starred_actors
1570,who are the actors in [Tartuffe],starred_actors,starred_actors
1571,the film [Space Milkshake] starred which actors,starred_actors,starred_actors
1572,who starred in [A Birder's Guide to Everything],starred_actors,starred_actors
1573,who acted in the movie [Loverboy],starred_actors,starred_actors
1574,who stars in [The Tall Man],starred_actors,starred_actors
1575,who starred in [Nixon],starred_actors,starred_actors
1576,who starred in [Northern Lights],starred_actors,starred_actors
1577,who stars in [Paranoia],starred_actors,starred_actors
1578,who starred in [Jackass Number Two],starred_actors,starred_actors
1579,who stars in [Paris Belongs to Us],starred_actors,starred_actors
1580,who starred in [Times Square],starred_actors,starred_actors
1581,the movie [Penny Serenade] starred who,starred_actors,starred_actors
1582,the film [Behind the Candelabra] starred which actors,starred_actors,starred_actors
1583,who acted in [A Horrible Way to Die],starred_actors,starred_actors
1584,who acted in [Identity Thief],starred_actors,starred_actors
1585,the film [Rampage] starred which actors,starred_actors,starred_actors
1586,who acted in [Lord Love a Duck],starred_actors,starred_actors
1587,the movie [Double Team] starred who,starred_actors,starred_actors
1588,who stars in [Twin Town],starred_actors,starred_actors
